,volcano,hazard,VEI,prob,mass,buffer,volume,length_primary,length_unclassified,length_residential,length_service,length_living_street,length_tertiary,length_secondary,length_trunk,length_trunk_link,length_primary_link,length_tertiary_link,length_motorway,length_motorway_link,length_secondary_link,length_road,month,length_motorcycle_link
5,Merapi,Tephra,3.0,90,100.0,,,,19.85,16.92,1.43,,16.82,,,,,,,,,,8,
6,Merapi,Tephra,4.0,10,1.0,,,527.69,5574.42,21711.33,668.81,251.75,3126.6,1192.62,479.82,3.1,0.94,1.91,,,0.95,,8,
7,Merapi,Tephra,4.0,10,100.0,,,85.75,1172.32,3593.76,109.8,16.21,563.43,205.27,63.15,0.26,0.07,0.02,,,0.35,,8,
8,Merapi,Tephra,4.0,50,1.0,,,453.99,4238.31,16557.17,561.91,218.19,2442.86,966.12,356.11,2.83,0.91,1.9,,,1.08,,8,
9,Merapi,Tephra,4.0,50,100.0,,,26.0,819.47,2286.22,66.33,8.09,356.31,106.19,53.24,0.16,,0.02,,,0.15,,8,
10,Merapi,Tephra,4.0,90,1.0,,,309.21,2747.99,9609.19,291.26,41.72,1652.25,634.03,229.26,0.45,0.44,1.46,,,0.37,,8,
11,Merapi,Tephra,4.0,90,100.0,,,,521.6,1218.21,33.06,1.02,222.48,56.72,38.54,0.13,,,,,0.02,,8,
12,Merapi,Tephra,5.0,10,1.0,,,2193.18,21448.47,87316.65,4255.5,653.59,9484.34,3249.81,1993.72,15.95,8.16,2.71,754.7,177.08,2.44,4.08,8,
13,Merapi,Tephra,5.0,10,100.0,,,457.27,4345.81,16776.79,559.25,183.99,2309.58,926.32,350.58,2.94,0.91,1.88,,,1.2,,8,
14,Merapi,Tephra,5.0,50,1.0,,,1604.62,15604.2,57688.73,2181.43,353.81,7152.46,2497.6,1322.97,6.89,2.52,1.43,431.98,70.14,0.95,2.36,8,
15,Merapi,Tephra,5.0,50,100.0,,,299.08,2929.86,11571.27,385.43,101.37,1665.66,654.66,247.19,2.09,0.63,1.62,,,1.05,,8,
16,Merapi,Tephra,5.0,90,1.0,,,924.32,8994.69,30758.61,1083.02,346.13,4809.98,1561.43,766.59,3.7,0.96,2.11,,,1.48,2.36,8,
17,Merapi,Tephra,5.0,90,100.0,,,199.84,1904.8,6442.87,181.89,17.87,1059.56,348.51,120.04,0.36,0.3,0.02,,,0.28,,8,
0,Merapi,Tephra,3.0,10,1.0,,,140.8,2051.41,6147.16,187.31,42.38,953.5,322.75,124.85,1.23,0.23,0.12,,,0.5,,9,
1,Merapi,Tephra,3.0,10,100.0,,,,45.74,58.91,2.29,,24.5,,,,,,,,,,9,
2,Merapi,Tephra,3.0,50,1.0,,,122.24,1603.66,4300.77,142.09,21.4,666.46,245.31,70.23,0.29,0.2,0.02,,,0.32,,9,
3,Merapi,Tephra,3.0,50,100.0,,,,36.61,33.31,1.98,,20.28,,,,,,,,,,9,
4,Merapi,Tephra,3.0,90,1.0,,,62.36,1169.99,3036.91,115.75,15.12,464.6,137.77,63.46,0.21,0.13,0.02,,,0.18,,9,
5,Merapi,Tephra,3.0,90,100.0,,,,12.94,17.25,1.43,,15.07,,,,,,,,,,9,
6,Merapi,Tephra,4.0,10,1.0,,,591.6,6386.97,27382.52,832.59,240.95,3589.12,1379.9,565.85,4.57,1.06,1.96,67.01,7.87,1.07,,9,
7,Merapi,Tephra,4.0,10,100.0,,,65.08,1219.04,3630.61,122.2,20.34,531.02,174.11,69.37,0.27,0.09,0.02,,,0.25,,9,
8,Merapi,Tephra,4.0,50,1.0,,,477.94,4524.88,17441.16,579.27,219.99,2552.37,972.13,375.9,2.94,0.85,1.9,,,1.08,,9,
9,Merapi,Tephra,4.0,50,100.0,,,29.23,798.95,2265.29,82.72,7.63,372.98,102.77,57.16,0.21,,0.02,,,0.15,,9,
10,Merapi,Tephra,4.0,90,1.0,,,320.71,2963.08,11694.71,416.39,113.99,1808.71,646.44,258.98,2.08,0.61,1.62,,,1.04,,9,
11,Merapi,Tephra,4.0,90,100.0,,,0.7,490.49,1184.93,32.57,4.27,217.02,53.03,46.93,0.14,,,,,0.02,,9,
12,Merapi,Tephra,5.0,10,1.0,,,2680.27,25269.55,107922.06,4764.83,626.34,12657.98,4074.75,2261.45,24.89,8.15,3.01,898.76,182.83,2.77,4.06,9,
13,Merapi,Tephra,5.0,10,100.0,,,454.05,5244.9,22055.21,705.2,252.1,2767.5,1101.29,430.48,3.1,0.91,1.89,6.04,,1.3,,9,
14,Merapi,Tephra,5.0,50,1.0,,,1494.02,15080.29,57672.86,2116.75,365.39,7067.84,2529.52,1341.39,7.31,2.5,1.25,459.96,84.79,0.92,2.36,9,
15,Merapi,Tephra,5.0,50,100.0,,,302.68,3040.97,11798.32,393.33,113.04,1695.0,616.48,250.42,2.13,0.63,1.65,,,1.08,,9,
16,Merapi,Tephra,5.0,90,1.0,,,852.9,7636.22,29110.86,1075.68,251.95,5004.64,1758.85,707.67,3.32,0.96,1.99,,,1.37,,9,
17,Merapi,Tephra,5.0,90,100.0,,,130.11,1810.27,5921.76,164.31,30.15,942.78,300.85,119.49,0.41,0.2,0.05,,,0.39,,9,
0,Merapi,Tephra,3.0,10,1.0,,,157.96,2190.11,7234.29,252.45,73.2,900.48,326.73,133.23,1.82,0.48,0.19,,,0.86,,10,
1,Merapi,Tephra,3.0,10,100.0,,,0.72,49.34,77.35,3.71,,54.36,4.03,,,,,,,,,10,
2,Merapi,Tephra,3.0,50,1.0,,,81.33,1596.99,4629.93,163.21,34.88,631.17,204.59,92.67,1.19,0.19,0.05,,,0.26,,10,
3,Merapi,Tephra,3.0,50,100.0,,,,20.02,32.94,1.54,,18.81,,,,,,,,,,10,
4,Merapi,Tephra,3.0,90,1.0,,,50.37,1070.95,2966.05,109.45,19.75,457.29,138.03,69.37,0.27,0.09,0.02,,,0.22,,10,
5,Merapi,Tephra,3.0,90,100.0,,,,8.05,16.09,,,8.54,,,,,,,,,,10,
6,Merapi,Tephra,4.0,10,1.0,,,621.36,6412.46,29381.56,944.82,236.89,3519.35,1409.95,594.66,4.85,1.13,1.95,116.44,18.65,1.07,,10,
7,Merapi,Tephra,4.0,10,100.0,,,44.81,1245.21,3635.06,99.77,25.67,511.56,168.39,69.65,0.28,0.04,0.05,,,0.25,,10,
8,Merapi,Tephra,4.0,50,1.0,,,437.01,4988.53,22515.99,756.93,241.78,2818.81,1067.72,460.08,3.76,0.91,1.91,31.4,5.73,1.29,,10,
9,Merapi,Tephra,4.0,50,100.0,,,13.93,780.23,1968.88,58.18,16.97,335.59,101.84,58.31,0.2,0.02,0.02,,,0.03,,10,
10,Merapi,Tephra,4.0,90,1.0,,,349.07,3892.26,15766.33,577.98,231.97,2068.03,748.87,308.29,2.81,0.74,1.92,,,1.24,,10,
11,Merapi,Tephra,4.0,90,100.0,,,8.85,503.76,1147.96,27.89,11.41,202.29,59.85,45.92,0.13,,,,,,,10,
12,Merapi,Tephra,5.0,10,1.0,,,2639.33,24192.26,105335.06,4375.19,605.07,12380.05,4167.41,2119.13,24.18,6.87,2.72,832.18,164.51,2.13,4.06,10,
13,Merapi,Tephra,5.0,10,100.0,,,375.62,4910.63,20948.14,698.84,252.64,2586.53,1011.36,407.52,3.13,0.8,1.93,16.36,,1.3,,10,
14,Merapi,Tephra,5.0,50,1.0,,,1665.94,15790.08,74297.63,2994.98,562.42,9452.71,3126.1,1577.67,17.73,3.24,2.1,619.79,130.5,1.6,2.36,10,
15,Merapi,Tephra,5.0,50,100.0,,,281.62,3849.78,15360.15,537.42,229.24,1814.71,696.76,307.16,2.93,0.74,1.88,,,1.24,,10,
16,Merapi,Tephra,5.0,90,1.0,,,1017.59,10132.4,43351.18,1573.95,244.96,6391.19,2289.2,1048.88,5.47,0.88,2.22,269.9,42.22,0.78,1.92,10,
17,Merapi,Tephra,5.0,90,100.0,,,172.04,2292.05,8495.62,286.76,106.51,1179.43,428.45,190.31,1.99,0.51,0.21,,,1.08,,10,
0,Merapi,Tephra,3.0,10,1.0,,,127.99,2476.15,10321.73,377.78,128.58,1085.71,444.78,213.38,2.35,0.5,0.34,6.04,,1.05,,11,
1,Merapi,Tephra,3.0,10,100.0,,,2.26,57.24,114.4,5.45,,68.11,4.03,,,,,,,,,11,
2,Merapi,Tephra,3.0,50,1.0,,,50.82,1644.68,5071.99,152.58,51.32,638.23,215.08,103.04,1.48,0.15,0.18,,,0.51,,11,
3,Merapi,Tephra,3.0,50,100.0,,,,22.33,40.28,0.93,,27.74,,,,,,,,,,11,
4,Merapi,Tephra,3.0,90,1.0,,,17.87,811.52,1948.81,43.75,24.79,301.54,73.21,40.8,0.15,0.04,0.05,,,0.02,,11,
5,Merapi,Tephra,3.0,90,100.0,,,,4.63,16.46,0.11,,7.37,,,,,,,,,,11,
6,Merapi,Tephra,4.0,10,1.0,,,741.82,7346.68,38659.21,1387.64,230.24,4203.36,1791.31,638.74,5.31,1.73,2.17,166.75,37.55,1.35,,11,
7,Merapi,Tephra,4.0,10,100.0,,,20.76,1453.08,4578.66,100.3,50.61,589.1,205.02,78.02,1.08,0.04,0.12,,,0.21,,11,
8,Merapi,Tephra,4.0,50,1.0,,,417.74,5328.62,26629.4,850.18,234.97,2837.1,1206.72,480.6,4.4,1.03,1.95,83.37,10.43,1.33,,11,
9,Merapi,Tephra,4.0,50,100.0,,,15.05,872.47,2075.05,46.8,29.7,283.0,81.39,45.29,0.16,0.02,0.05,,,0.02,,11,
10,Merapi,Tephra,4.0,90,1.0,,,256.28,4053.76,16659.17,592.51,239.16,1817.31,778.34,331.88,2.99,0.74,1.92,,,1.26,,11,
11,Merapi,Tephra,4.0,90,100.0,,,13.93,343.43,747.12,23.34,11.25,134.62,58.06,,,0.02,,,,,,11,
12,Merapi,Tephra,5.0,10,1.0,,,2631.52,23930.94,103968.54,4084.01,600.57,13296.15,4308.95,2079.79,24.6,6.78,2.95,790.43,156.41,2.4,4.06,11,
13,Merapi,Tephra,5.0,10,100.0,,,388.56,5640.22,26836.25,833.97,258.84,2916.93,1205.81,475.49,3.66,0.93,1.99,88.37,9.95,1.35,,11,
14,Merapi,Tephra,5.0,50,1.0,,,1928.58,17443.72,80871.77,3184.14,558.18,10218.9,3440.99,1660.87,18.5,3.77,2.13,673.39,136.0,1.66,2.36,11,
15,Merapi,Tephra,5.0,50,100.0,,,252.35,3944.85,16774.58,527.39,239.49,1917.34,734.49,336.32,2.98,0.66,1.88,,,1.3,,11,
16,Merapi,Tephra,5.0,90,1.0,,,988.0,10230.48,49814.26,1943.97,393.89,6413.9,2469.96,982.84,8.92,1.31,2.63,359.06,72.95,1.15,,11,
17,Merapi,Tephra,5.0,90,100.0,,,166.33,2230.65,8631.26,340.75,162.75,974.43,392.92,189.03,2.62,0.57,0.36,,,1.02,,11,
0,Merapi,Tephra,3.0,10,1.0,,,83.14,2341.35,7938.34,239.53,59.08,965.74,346.16,150.66,1.56,0.25,0.16,19.23,,0.48,,12,
1,Merapi,Tephra,3.0,10,100.0,,,,49.69,77.95,3.63,,31.15,4.03,,,,,,,,,12,
2,Merapi,Tephra,3.0,50,1.0,,,70.12,1679.78,4514.37,160.54,37.36,622.35,196.77,78.27,0.32,0.19,0.05,,,0.23,,12,
3,Merapi,Tephra,3.0,50,100.0,,,,18.92,40.66,0.17,,18.51,2.66,,,,,,,,,12,
4,Merapi,Tephra,3.0,90,1.0,,,35.68,1104.78,2424.44,61.5,21.31,422.66,111.75,62.01,0.22,0.02,0.02,,,0.03,,12,
5,Merapi,Tephra,3.0,90,100.0,,,,6.78,22.06,0.16,,11.53,,,,,,,,,,12,
6,Merapi,Tephra,4.0,10,1.0,,,628.81,6748.04,30377.69,966.15,222.11,3887.56,1553.93,618.42,4.96,0.93,1.98,117.26,18.65,1.18,,12,
7,Merapi,Tephra,4.0,10,100.0,,,65.27,1299.7,3506.4,129.39,40.99,521.04,143.63,69.37,0.27,0.16,0.05,,,0.17,,12,
8,Merapi,Tephra,4.0,50,1.0,,,551.5,5472.4,23281.29,781.03,242.86,3086.46,1173.5,478.91,4.4,0.99,1.95,63.16,7.53,1.17,,12,
9,Merapi,Tephra,4.0,50,100.0,,,14.15,842.84,2169.93,77.15,16.06,387.75,96.28,61.45,0.21,,,,,0.15,,12,
10,Merapi,Tephra,4.0,90,1.0,,,392.53,4082.63,16123.0,609.86,207.81,2194.64,789.4,359.8,3.0,0.77,1.88,,,1.24,,12,
11,Merapi,Tephra,4.0,90,100.0,,,8.85,528.2,1071.61,23.0,6.16,216.06,50.02,40.45,0.14,,,,,,,12,
12,Merapi,Tephra,5.0,10,1.0,,,3155.82,29566.01,109473.84,6431.44,764.55,11955.69,3975.16,2565.87,27.44,12.6,4.07,1087.18,228.44,3.44,4.08,12,
13,Merapi,Tephra,5.0,10,100.0,,,459.36,5286.2,21130.7,694.87,236.87,2855.93,1097.82,464.37,3.14,0.88,1.89,14.67,,1.28,,12,
14,Merapi,Tephra,5.0,50,1.0,,,2052.28,18783.85,78861.19,3807.17,550.86,8442.4,3131.48,1817.25,14.2,4.87,3.69,698.11,142.41,1.95,4.06,12,
15,Merapi,Tephra,5.0,50,100.0,,,284.93,3456.72,11965.04,326.82,95.05,1861.42,678.02,255.25,2.09,0.45,0.5,,,0.69,,12,
16,Merapi,Tephra,5.0,90,1.0,,,1375.34,13056.23,53838.8,2053.5,441.07,7180.99,2401.03,1416.97,9.21,1.85,2.94,465.3,77.91,1.51,4.06,12,
17,Merapi,Tephra,5.0,90,100.0,,,135.19,2357.27,6821.21,185.09,38.65,1148.37,373.8,128.82,0.37,0.22,0.02,,,0.36,,12,
0,Taal,Tephra,3.0,10,1.0,,,314.26,659.35,3509.89,588.46,11.73,1054.79,382.19,148.88,0.36,0.5,2.43,78.81,11.62,0.46,4.77,0,
1,Taal,Tephra,3.0,10,100.0,,,,9.21,4.31,1.25,0.54,12.89,26.45,,,,,,,,,0,
2,Taal,Tephra,3.0,50,1.0,,,139.19,188.43,1020.9,139.95,0.13,465.29,150.52,44.14,0.04,0.07,0.56,,,0.04,3.45,0,
3,Taal,Tephra,3.0,50,100.0,,,,2.4,3.28,1.25,0.54,5.19,16.21,,,,,,,,,0,
4,Taal,Tephra,3.0,90,1.0,,,21.49,51.31,277.49,32.75,0.54,96.75,74.05,12.98,,,,,,0.04,1.67,0,
5,Taal,Tephra,3.0,90,100.0,,,,0.84,,,,,,,,,,,,,,0,
6,Taal,Tephra,4.0,10,1.0,,,755.94,1845.99,13047.64,2284.07,94.4,2120.55,1170.37,454.51,6.44,8.26,4.67,264.08,72.39,5.09,13.29,0,
7,Taal,Tephra,4.0,10,100.0,,,160.9,300.06,1416.03,198.76,1.96,627.44,216.21,50.8,0.05,0.15,0.56,18.8,2.55,0.08,3.78,0,
8,Taal,Tephra,4.0,50,1.0,,,418.7,1048.96,7629.34,1251.39,53.56,1496.86,631.09,296.36,2.11,1.19,3.64,156.89,34.75,1.72,5.76,0,
9,Taal,Tephra,4.0,50,100.0,,,48.57,91.28,580.01,75.01,0.66,264.98,88.35,23.44,,0.07,,,,0.04,1.93,0,
10,Taal,Tephra,4.0,90,1.0,,,263.65,467.26,2189.41,301.2,6.3,738.37,220.41,134.82,0.45,0.19,1.44,,,0.12,2.33,0,
11,Taal,Tephra,4.0,90,100.0,,,14.21,46.23,148.12,11.21,0.54,87.4,37.78,,,,,,,,1.67,0,
12,Taal,Tephra,5.0,10,1.0,,,2175.6,7526.12,28569.46,5823.57,143.58,6088.43,3064.55,1550.76,50.68,19.62,49.59,628.83,143.06,11.96,24.62,0,0.09
13,Taal,Tephra,5.0,10,100.0,,,499.09,1247.87,9847.59,1577.19,62.58,1882.16,881.87,353.44,2.57,1.63,3.92,168.69,35.8,1.98,10.87,0,
14,Taal,Tephra,5.0,50,1.0,,,1339.97,3273.06,21391.17,4307.27,152.39,3715.64,1979.37,1035.76,46.27,17.54,7.37,442.08,110.44,11.65,17.98,0,0.09
15,Taal,Tephra,5.0,50,100.0,,,278.41,482.33,2046.39,269.56,3.71,837.14,284.42,96.64,0.17,0.19,1.44,,,0.12,4.0,0,
16,Taal,Tephra,5.0,90,1.0,,,509.34,1180.43,10302.16,1661.21,55.3,1532.98,874.66,354.6,4.24,2.71,3.99,200.98,50.31,4.41,9.7,0,
17,Taal,Tephra,5.0,90,100.0,,,148.02,310.91,1141.2,147.1,0.66,491.56,145.77,64.1,0.05,0.07,0.08,,,0.04,3.83,0,
18,Taal,BAF,,10,,300.0,9800000.0,,0.84,,,,,,,,,,,,,,0,
19,Taal,BAF,,50,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
20,Taal,BAF,,90,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
21,Taal,BAF,,10,,990.0,9800000.0,,0.84,,,0.54,,13.5,,,,,,,,,0,
22,Taal,BAF,,50,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
23,Taal,BAF,,90,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
24,Taal,BAF,,10,,300.0,450000.0,,,,,,,,,,,,,,,,0,
25,Taal,BAF,,50,,300.0,450000.0,,,,,,,,,,,,,,,,0,
26,Taal,BAF,,90,,300.0,450000.0,,,,,,,,,,,,,,,,0,
27,Taal,BAF,,10,,990.0,450000.0,,0.84,,,,,,,,,,,,,,0,
28,Taal,BAF,,50,,990.0,450000.0,,,,,,,,,,,,,,,,0,
29,Taal,BAF,,90,,990.0,450000.0,,,,,,,,,,,,,,,,0,
30,Taal,PDC,3.0,10,,,,8.33,17.33,51.2,7.41,0.54,52.0,58.0,,,,,,,,1.67,0,
31,Taal,PDC,3.0,50,,,,,2.0,2.49,1.25,0.54,,13.5,,,,,,,,,0,
32,Taal,PDC,3.0,90,,,,,0.84,,,,,,,,,,,,,,0,
33,Taal,PDC,4.0,10,,,,32.61,81.29,221.56,30.65,0.54,161.08,111.55,,,,,,,,1.92,0,
34,Taal,PDC,4.0,50,,,,,8.28,10.57,2.62,0.54,21.9,38.07,,,,,,,,1.06,0,
35,Taal,PDC,4.0,90,,,,,2.0,1.0,,0.54,,13.5,,,,,,,,,0,
36,Taal,PDC,5.0,10,,,,119.77,245.91,1460.51,213.24,4.18,498.99,253.29,50.53,0.07,0.21,0.1,58.13,6.76,0.12,2.59,0,
37,Taal,PDC,5.0,50,,,,20.83,54.05,111.38,13.61,0.54,111.95,90.38,,,,,,,,1.67,0,
38,Taal,PDC,5.0,90,,,,,4.13,4.31,1.25,0.54,5.19,18.75,,,,,,,,,0,
0,Taal,Tephra,3.0,10,1.0,,,253.73,417.06,1697.59,212.27,2.63,700.72,204.53,76.59,0.05,0.19,1.44,,,0.04,4.0,1,
1,Taal,Tephra,3.0,10,100.0,,,,12.68,5.74,1.25,0.54,12.89,27.13,,,,,,,,,1,
2,Taal,Tephra,3.0,50,1.0,,,137.82,299.68,1057.36,131.05,1.51,507.15,126.61,49.08,,0.07,0.08,,,0.04,3.58,1,
3,Taal,Tephra,3.0,50,100.0,,,,6.22,3.74,1.25,0.54,12.89,18.57,,,,,,,,,1,
4,Taal,Tephra,3.0,90,1.0,,,67.63,114.98,667.16,99.48,0.13,338.19,88.31,33.7,,,,,,0.04,2.55,1,
5,Taal,Tephra,3.0,90,100.0,,,,2.0,3.28,1.25,0.54,3.4,16.21,,,,,,,,,1,
6,Taal,Tephra,4.0,10,1.0,,,705.13,1506.88,12958.11,2363.55,83.64,1987.6,1101.09,472.13,12.48,8.67,4.96,286.57,79.32,6.21,10.96,1,
7,Taal,Tephra,4.0,10,100.0,,,163.21,323.62,1140.8,153.88,0.66,488.32,177.2,49.81,0.05,0.14,1.44,,,0.04,3.99,1,
8,Taal,Tephra,4.0,50,1.0,,,444.84,1091.9,10157.26,1561.38,52.77,1625.85,791.95,346.07,4.11,3.02,3.36,184.82,49.66,4.21,6.92,1,
9,Taal,Tephra,4.0,50,100.0,,,84.85,147.68,708.41,96.7,0.66,320.97,112.37,35.9,0.05,0.05,0.08,,,0.04,3.03,1,
10,Taal,Tephra,4.0,90,1.0,,,305.86,565.22,4763.01,606.18,38.74,944.89,377.84,213.77,1.88,0.55,2.5,0.11,0.98,0.85,4.6,1,
11,Taal,Tephra,4.0,90,100.0,,,37.17,71.18,490.98,63.21,0.66,207.95,62.91,22.94,,,0.08,,,0.04,0.88,1,
12,Taal,Tephra,5.0,10,1.0,,,2228.72,7618.17,28043.93,5821.26,148.15,5903.5,2995.22,1435.93,49.53,19.71,49.19,652.1,132.46,10.64,25.1,1,0.09
13,Taal,Tephra,5.0,10,100.0,,,458.9,1192.27,10424.56,1619.58,58.05,1845.36,856.46,392.7,3.75,1.55,4.01,159.92,46.03,3.36,10.3,1,
14,Taal,Tephra,5.0,50,1.0,,,2015.72,6749.29,31836.82,6569.23,172.43,5954.35,3085.52,1402.32,51.99,20.52,15.98,788.84,175.37,13.38,29.1,1,0.09
15,Taal,Tephra,5.0,50,100.0,,,312.22,597.27,4286.82,563.08,33.21,1050.24,356.62,202.6,0.86,0.52,2.42,5.37,3.12,0.35,5.13,1,
16,Taal,Tephra,5.0,90,1.0,,,1555.83,4452.5,29203.87,6015.86,169.79,4589.94,2513.91,1081.54,51.26,20.38,10.08,691.31,162.95,13.07,26.0,1,0.09
17,Taal,Tephra,5.0,90,100.0,,,230.64,447.81,2392.87,313.34,4.71,687.06,220.68,152.82,0.54,0.07,1.56,,,0.04,3.75,1,
0,Taal,Tephra,3.0,10,1.0,,,295.08,562.35,2643.55,448.98,7.58,896.7,346.98,124.6,0.32,0.26,2.37,63.39,9.21,0.4,4.74,2,
1,Taal,Tephra,3.0,10,100.0,,,,9.38,5.74,1.25,0.54,12.89,27.13,,,,,,,,,2,
2,Taal,Tephra,3.0,50,1.0,,,157.42,223.24,1238.27,167.02,1.25,528.09,166.29,48.22,0.05,0.12,0.56,,,0.12,3.45,2,
3,Taal,Tephra,3.0,50,100.0,,,,3.09,3.28,1.25,0.54,7.25,16.21,,,,,,,,,2,
4,Taal,Tephra,3.0,90,1.0,,,60.16,89.07,593.96,80.42,0.13,272.15,89.92,22.94,,0.07,0.08,,,0.04,2.55,2,
5,Taal,Tephra,3.0,90,100.0,,,,2.0,2.49,1.25,0.54,,13.5,,,,,,,,,2,
6,Taal,Tephra,4.0,10,1.0,,,1171.11,2630.71,17565.74,3323.87,140.66,3169.23,1597.95,820.39,40.18,16.57,4.34,296.29,81.41,9.58,12.39,2,
7,Taal,Tephra,4.0,10,100.0,,,149.61,381.26,1707.01,307.54,3.6,633.38,269.43,78.47,0.28,0.15,2.36,47.37,7.93,0.32,4.2,2,
8,Taal,Tephra,4.0,50,1.0,,,662.32,1369.14,12197.23,2089.21,75.33,2025.23,972.07,410.83,6.54,8.22,4.75,278.56,75.29,4.75,12.17,2,
9,Taal,Tephra,4.0,50,100.0,,,83.31,107.56,785.54,114.46,0.66,284.84,107.35,30.35,0.05,0.05,0.56,,,0.08,2.72,2,
10,Taal,Tephra,4.0,90,1.0,,,266.15,451.12,3335.52,473.43,19.15,786.11,302.96,125.59,0.4,0.64,2.49,12.04,5.06,0.64,3.78,2,
11,Taal,Tephra,4.0,90,100.0,,,7.78,33.3,27.58,2.04,0.54,38.15,35.08,,,,,,,,0.34,2,
12,Taal,Tephra,5.0,10,1.0,,,2138.19,7656.93,26186.11,5481.51,125.5,5938.36,3032.19,1472.04,48.87,16.86,49.65,576.33,123.8,9.91,24.14,2,0.09
13,Taal,Tephra,5.0,10,100.0,,,717.44,1677.55,12966.9,1987.0,84.26,2335.41,1147.46,431.29,4.41,4.57,4.09,230.77,54.69,4.09,12.24,2,
14,Taal,Tephra,5.0,50,1.0,,,2152.48,7026.03,28271.37,5852.74,149.22,5711.32,2910.85,1408.57,50.22,19.63,42.8,654.89,141.22,11.81,26.43,2,0.09
15,Taal,Tephra,5.0,50,100.0,,,410.56,1016.03,9073.86,1423.77,55.01,1642.63,783.15,326.74,2.45,1.46,3.9,148.1,34.3,1.98,8.73,2,
16,Taal,Tephra,5.0,90,1.0,,,1154.06,2587.91,23462.22,4439.88,129.61,3475.25,1923.3,897.57,48.92,16.67,9.89,477.39,125.35,11.91,19.69,2,0.09
17,Taal,Tephra,5.0,90,100.0,,,111.88,155.99,913.54,134.96,0.66,337.43,144.62,35.06,0.05,0.12,0.56,,,0.04,3.2,2,
0,Taal,Tephra,3.0,10,1.0,,,281.37,606.29,2676.4,423.6,7.69,938.6,340.18,125.88,0.45,0.26,2.06,59.1,7.62,0.4,4.74,3,
1,Taal,Tephra,3.0,10,100.0,,,,9.21,5.12,1.25,0.54,12.89,27.13,,,,,,,,,3,
2,Taal,Tephra,3.0,50,1.0,,,129.11,247.37,1021.17,132.64,1.25,490.13,129.94,44.79,,0.07,0.08,,,0.04,3.28,3,
3,Taal,Tephra,3.0,50,100.0,,,,3.09,3.62,1.25,0.54,12.89,18.57,,,,,,,,,3,
4,Taal,Tephra,3.0,90,1.0,,,51.18,67.72,534.77,74.05,0.13,235.29,84.4,22.94,,0.07,,,,0.04,1.93,3,
5,Taal,Tephra,3.0,90,100.0,,,,2.0,0.97,,0.54,,13.5,,,,,,,,,3,
6,Taal,Tephra,4.0,10,1.0,,,1044.66,2506.63,16032.63,3005.79,133.48,2855.56,1476.43,713.55,32.69,14.65,4.47,277.61,78.72,9.07,11.57,3,
7,Taal,Tephra,4.0,10,100.0,,,169.34,366.98,1528.96,235.9,3.28,628.14,240.65,65.28,0.07,0.18,2.04,34.62,3.5,0.12,4.32,3,
8,Taal,Tephra,4.0,50,1.0,,,620.82,1343.06,11856.9,1903.29,70.11,1974.02,949.08,364.66,4.34,5.23,4.11,246.05,59.52,4.2,11.99,3,
9,Taal,Tephra,4.0,50,100.0,,,68.24,91.34,743.06,104.76,0.66,262.04,105.32,28.37,0.05,0.05,0.08,,,0.04,2.72,3,
10,Taal,Tephra,4.0,90,1.0,,,295.59,531.13,4054.39,561.38,24.42,954.56,337.61,137.65,0.77,0.97,2.13,15.93,6.39,0.7,4.19,3,
11,Taal,Tephra,4.0,90,100.0,,,9.59,34.95,43.65,2.04,0.54,39.23,35.24,,,,,,,,1.32,3,
12,Taal,Tephra,5.0,10,1.0,,,2178.43,7839.85,26532.77,5528.36,127.13,6031.9,3066.19,1476.31,49.24,17.63,49.47,586.28,126.8,9.93,24.14,3,0.09
13,Taal,Tephra,5.0,10,100.0,,,675.15,1513.83,12468.54,1928.66,79.28,2190.23,1075.67,419.83,4.03,3.62,4.08,215.4,52.01,4.07,12.21,3,
14,Taal,Tephra,5.0,50,1.0,,,2150.95,6751.34,29079.45,5947.97,152.01,5676.02,2927.82,1391.34,50.56,20.06,43.03,638.17,138.45,11.91,28.23,3,0.09
15,Taal,Tephra,5.0,50,100.0,,,391.54,955.31,7873.75,1243.9,52.22,1546.71,691.18,302.68,2.08,1.07,3.66,136.24,33.37,1.74,6.19,3,
16,Taal,Tephra,5.0,90,1.0,,,1733.52,4277.14,28361.42,5649.73,182.14,4674.62,2368.43,1162.53,50.13,19.63,10.96,652.81,150.7,13.11,22.39,3,0.09
17,Taal,Tephra,5.0,90,100.0,,,193.68,232.24,1290.19,170.17,0.66,535.38,199.81,43.71,0.05,0.14,0.56,,,0.12,3.74,3,
0,Taal,Tephra,3.0,10,1.0,,,245.54,416.84,1742.84,260.28,2.35,768.75,264.13,55.89,0.05,0.19,1.44,9.66,,0.12,4.02,4,
1,Taal,Tephra,3.0,10,100.0,,,,3.09,4.11,1.25,0.54,12.89,18.57,,,,,,,,,4,
2,Taal,Tephra,3.0,50,1.0,,,166.05,221.69,1213.24,161.2,1.25,520.18,171.14,45.02,0.05,0.11,0.56,,,0.04,3.45,4,
3,Taal,Tephra,3.0,50,100.0,,,,2.4,3.28,1.25,0.54,7.25,16.21,,,,,,,,,4,
