,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban
0,Awu,Tephra,3,10.0,1,,,15366.7449,0.0081,2.3895
0,Awu,Tephra,3,10.0,5,,,10333.834200000001,0.0081,1.2879
0,Awu,Tephra,3,10.0,50,,,3427.1262,0.0081,0.5508
0,Awu,Tephra,3,10.0,100,,,1657.7135999999998,0.0081,0.0162
0,Awu,Tephra,3,50.0,1,,,9170.5527,0.0081,1.0125
0,Awu,Tephra,3,50.0,5,,,7054.298100000001,0.0081,0.9639
0,Awu,Tephra,3,50.0,50,,,2490.5394,0.0081,0.2349
0,Awu,Tephra,3,50.0,100,,,1480.356,0.0081,0.0162
0,Awu,Tephra,3,90.0,1,,,8618.238,0.0081,0.9801
0,Awu,Tephra,3,90.0,5,,,6594.712200000001,0.0081,0.9558
0,Awu,Tephra,3,90.0,50,,,2021.2577999999999,0.0081,0.0324
0,Awu,Tephra,3,90.0,100,,,1080.6048,0.0081,0.0
0,Awu,Tephra,4,10.0,1,,,18531.3987,0.0081,4.3659
0,Awu,Tephra,4,10.0,5,,,15787.9206,0.0081,2.8107
0,Awu,Tephra,4,10.0,50,,,8122.5342,0.0081,1.1664
0,Awu,Tephra,4,10.0,100,,,3703.9518000000003,0.0081,0.9396
0,Awu,Tephra,4,50.0,1,,,16131.247200000002,0.0081,2.9727
0,Awu,Tephra,4,50.0,5,,,15148.3446,0.0081,2.349
0,Awu,Tephra,4,50.0,50,,,4049.7246000000005,0.0081,0.9396
0,Awu,Tephra,4,50.0,100,,,2224.4544,0.0081,0.4779
0,Awu,Tephra,4,90.0,1,,,15685.6338,0.0081,2.7783
0,Awu,Tephra,4,90.0,5,,,13395.577500000001,0.0081,2.0331
0,Awu,Tephra,4,90.0,50,,,3237.2217,0.0081,0.9396
0,Awu,Tephra,4,90.0,100,,,1983.366,0.0081,0.3564
0,Awu,Tephra,5,10.0,1,,,49387.425299999995,0.0081,13.0977
0,Awu,Tephra,5,10.0,5,,,26821.06019999999,0.0081,7.0065
0,Awu,Tephra,5,10.0,50,,,15538.4325,0.0081,2.4786
0,Awu,Tephra,5,10.0,100,,,14133.390300000001,0.0081,2.2113
0,Awu,Tephra,5,50.0,1,,,25746.74099999998,0.0081,7.2657
0,Awu,Tephra,5,50.0,5,,,16752.484799999995,0.0081,3.1995
0,Awu,Tephra,5,50.0,50,,,10826.217,0.0081,1.5147
0,Awu,Tephra,5,50.0,100,,,8645.535,0.0081,1.1745
0,Awu,Tephra,5,90.0,1,,,18201.518099999998,0.0081,4.1796
0,Awu,Tephra,5,90.0,5,,,15863.858100000005,0.0081,2.8512
0,Awu,Tephra,5,90.0,50,,,9177.4134,0.0081,1.1745
0,Awu,Tephra,5,90.0,100,,,6340.534199999999,0.0081,1.0125
0,Awu,BAF,,10.0,,300,9800000,741.9114,0.0,0.0
0,Awu,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Awu,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Awu,BAF,,10.0,,990,9800000,1462.8762000000002,0.0,0.0
0,Awu,BAF,,50.0,,990,9800000,136.2015,0.0,0.0
0,Awu,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Awu,BAF,,10.0,,300,450000,404.87850000000003,0.0,0.0
0,Awu,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Awu,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Awu,BAF,,10.0,,990,450000,841.3308000000001,0.0,0.0
0,Awu,BAF,,50.0,,990,450000,102.7485,0.0,0.0
0,Awu,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Awu,PDC,3,10.0,,,,29026.042199999996,0.0081,7.7679
0,Awu,PDC,3,50.0,,,,16936.4115,0.0081,3.2319
0,Awu,PDC,3,90.0,,,,4903.5213,0.0081,0.9558
0,Awu,PDC,4,10.0,,,,37811.6262,0.0081,9.5013
0,Awu,PDC,4,50.0,,,,23907.0771,0.0081,5.4189
0,Awu,PDC,4,90.0,,,,15771.5181,0.0081,2.4624
0,Awu,PDC,5,10.0,,,,41141.9979,0.0081,12.3039
0,Awu,PDC,5,50.0,,,,28526.255999999998,0.0081,7.29
0,Awu,PDC,5,90.0,,,,20979.4617,0.0081,4.5279
0,Awu,LC,3,10.0,,,,70.4862,0.0,0.0
0,Awu,LC,3,50.0,,,,0.0,0.0,0.0
0,Awu,LC,3,90.0,,,,0.0,0.0,0.0
0,Awu,LC,4,10.0,,,,1423.0403999999999,0.0081,0.0243
0,Awu,LC,4,50.0,,,,647.2791,0.0081,0.0
0,Awu,LC,4,90.0,,,,81.3645,0.0081,0.0
0,Awu,LC,5,10.0,,,,20618.355600000003,0.0081,4.2444
0,Awu,LC,5,50.0,,,,17415.097199999997,0.0081,3.4182
0,Awu,LC,5,90.0,,,,15834.2202,0.0081,2.835
0,Banda_Api,Tephra,3,10.0,1,,,5081.292,0.0,1.4337
0,Banda_Api,Tephra,3,10.0,5,,,4615.2342,0.0,1.1745
0,Banda_Api,Tephra,3,10.0,50,,,4461.237,0.0,1.1745
0,Banda_Api,Tephra,3,10.0,100,,,4019.0661,0.0,1.134
0,Banda_Api,Tephra,3,50.0,1,,,4635.8730000000005,0.0,1.1745
0,Banda_Api,Tephra,3,50.0,5,,,4594.5954,0.0,1.1745
0,Banda_Api,Tephra,3,50.0,50,,,4431.267000000001,0.0,1.1745
0,Banda_Api,Tephra,3,50.0,100,,,3540.6963000000005,0.0,1.0206
0,Banda_Api,Tephra,3,90.0,1,,,4635.8730000000005,0.0,1.1745
0,Banda_Api,Tephra,3,90.0,5,,,4586.6574,0.0,1.1745
0,Banda_Api,Tephra,3,90.0,50,,,4401.2970000000005,0.0,1.1745
0,Banda_Api,Tephra,3,90.0,100,,,3288.7377,0.0,0.9477
0,Banda_Api,Tephra,4,10.0,1,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,4,10.0,5,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,4,10.0,50,,,4935.411,0.0,1.4742
0,Banda_Api,Tephra,4,10.0,100,,,2609.091,0.0,0.5832
0,Banda_Api,Tephra,4,50.0,1,,,5262.894000000001,0.0,1.5066
0,Banda_Api,Tephra,4,50.0,5,,,5175.576,0.0,1.5066
0,Banda_Api,Tephra,4,50.0,50,,,2055.3993,0.0,0.5103
0,Banda_Api,Tephra,4,50.0,100,,,445.419,0.0,0.2592
0,Banda_Api,Tephra,4,90.0,1,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,4,90.0,5,,,5118.4224,0.0,1.5066
0,Banda_Api,Tephra,4,90.0,50,,,950.7212999999999,0.0,0.2997
0,Banda_Api,Tephra,4,90.0,100,,,445.419,0.0,0.2592
0,Banda_Api,Tephra,5,10.0,1,,,5528.5740000000005,0.0,1.5795
0,Banda_Api,Tephra,5,10.0,5,,,5528.5740000000005,0.0,1.5795
0,Banda_Api,Tephra,5,10.0,50,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,5,10.0,100,,,5253.3684,0.0,1.5066
0,Banda_Api,Tephra,5,50.0,1,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,5,50.0,5,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,5,50.0,50,,,5099.3712000000005,0.0,1.5066
0,Banda_Api,Tephra,5,50.0,100,,,4908.438,0.0,1.4742
0,Banda_Api,Tephra,5,90.0,1,,,5262.893999999999,0.0,1.5066
0,Banda_Api,Tephra,5,90.0,5,,,5262.894,0.0,1.5066
0,Banda_Api,Tephra,5,90.0,50,,,5058.2880000000005,0.0,1.5066
0,Banda_Api,Tephra,5,90.0,100,,,4240.617300000001,0.0,1.2717
0,Banda_Api,BAF,,10.0,,300,9800000,955.6623000000002,0.0,0.0729
0,Banda_Api,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Banda_Api,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Banda_Api,BAF,,10.0,,990,9800000,2814.6041999999998,0.0,0.5427
0,Banda_Api,BAF,,50.0,,990,9800000,136.6875,0.0,0.0
0,Banda_Api,BAF,,90.0,,990,9800000,94.1625,0.0,0.0
0,Banda_Api,BAF,,10.0,,300,450000,188.90820000000002,0.0,0.0
0,Banda_Api,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Banda_Api,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Banda_Api,BAF,,10.0,,990,450000,1492.0524,0.0,0.1296
0,Banda_Api,BAF,,50.0,,990,450000,133.65,0.0,0.0
0,Banda_Api,BAF,,90.0,,990,450000,91.12499999999999,0.0,0.0
0,Banda_Api,PDC,3,10.0,,,,5324.3568000000005,0.0,1.5066
0,Banda_Api,PDC,3,50.0,,,,4727.4839999999995,0.0,1.2474
0,Banda_Api,PDC,3,90.0,,,,4480.2882,0.0,1.1745
0,Banda_Api,PDC,4,10.0,,,,5346.972000000001,0.0,1.5066
0,Banda_Api,PDC,4,50.0,,,,4901.553,0.0,1.2474
0,Banda_Api,PDC,4,90.0,,,,4724.325,0.0,1.2474
0,Banda_Api,PDC,5,10.0,,,,5528.5740000000005,0.0,1.5795
0,Banda_Api,PDC,5,50.0,,,,5346.972000000001,0.0,1.5066
0,Banda_Api,PDC,5,90.0,,,,4901.553,0.0,1.2474
0,Banda_Api,LC,3,10.0,,,,754.2639000000001,0.0,0.0972
0,Banda_Api,LC,3,50.0,,,,0.0,0.0,0.0
0,Banda_Api,LC,3,90.0,,,,0.0,0.0,0.0
0,Banda_Api,LC,4,10.0,,,,4268.9592,0.0,1.134
0,Banda_Api,LC,4,50.0,,,,2801.1096000000002,0.0,0.6156
0,Banda_Api,LC,4,90.0,,,,304.1145,0.0,0.0081
0,Banda_Api,LC,5,10.0,,,,5346.972000000001,0.0,1.5066
0,Banda_Api,LC,5,50.0,,,,5064.282,0.0,1.3122
0,Banda_Api,LC,5,90.0,,,,4907.4984,0.0,1.2474
0,Dukono,Tephra,3,10.0,1,,,12361.5396,0.0,0.5832
0,Dukono,Tephra,3,10.0,5,,,1488.0753000000004,0.0,0.0
0,Dukono,Tephra,3,10.0,50,,,1361.5209,0.0,0.0
0,Dukono,Tephra,3,10.0,100,,,895.617,0.0,0.0
0,Dukono,Tephra,3,50.0,1,,,2012.3397,0.0,0.0
0,Dukono,Tephra,3,50.0,5,,,1456.9470000000001,0.0,0.0
0,Dukono,Tephra,3,50.0,50,,,1159.4421000000002,0.0,0.0
0,Dukono,Tephra,3,50.0,100,,,895.6170000000002,0.0,0.0
0,Dukono,Tephra,3,90.0,1,,,1917.837,0.0,0.0
0,Dukono,Tephra,3,90.0,5,,,1456.9470000000001,0.0,0.0
0,Dukono,Tephra,3,90.0,50,,,1030.3362000000002,0.0,0.0
0,Dukono,Tephra,3,90.0,100,,,895.6170000000001,0.0,0.0
0,Dukono,Tephra,4,10.0,1,,,79722.23310000001,0.1944,7.614
0,Dukono,Tephra,4,10.0,5,,,59162.3352,0.0162,5.67
0,Dukono,Tephra,4,10.0,50,,,10292.265,0.0,0.4293
0,Dukono,Tephra,4,10.0,100,,,1164.7638,0.0,0.0
0,Dukono,Tephra,4,50.0,1,,,72978.44849999997,0.0162,6.9093
0,Dukono,Tephra,4,50.0,5,,,41928.1839,0.0081,4.5279
0,Dukono,Tephra,4,50.0,50,,,4237.5312,0.0,0.1377
0,Dukono,Tephra,4,50.0,100,,,895.6170000000002,0.0,0.0
0,Dukono,Tephra,4,90.0,1,,,62248.2165,0.0162,6.1884
0,Dukono,Tephra,4,90.0,5,,,38246.45040000001,0.0081,3.9447
0,Dukono,Tephra,4,90.0,50,,,1199.9259000000002,0.0,0.0
0,Dukono,Tephra,4,90.0,100,,,887.3145000000001,0.0,0.0
0,Dukono,Tephra,5,10.0,1,,,541183.7610000002,3.2805,52.4394
0,Dukono,Tephra,5,10.0,5,,,191338.2,2.8107,25.2801
0,Dukono,Tephra,5,10.0,50,,,68880.5127,0.0162,6.5934
0,Dukono,Tephra,5,10.0,100,,,45745.07400000001,0.0162,4.9086
0,Dukono,Tephra,5,50.0,1,,,229896.3141000001,2.7702,29.241
0,Dukono,Tephra,5,50.0,5,,,104517.74249999998,1.1826,9.2664
0,Dukono,Tephra,5,50.0,50,,,49906.8054,0.0162,5.265
0,Dukono,Tephra,5,50.0,100,,,29637.284400000008,0.0081,2.8188
0,Dukono,Tephra,5,90.0,1,,,149602.99860000002,2.3166,16.1595
0,Dukono,Tephra,5,90.0,5,,,80133.85079999999,0.0162,7.5006
0,Dukono,Tephra,5,90.0,50,,,39301.31339999999,0.0081,3.5316
0,Dukono,Tephra,5,90.0,100,,,27739.089900000006,0.0081,2.5839
0,Dukono,BAF,,10.0,,300,9800000,766.5110999999999,0.0,0.0
0,Dukono,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Dukono,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Dukono,BAF,,10.0,,990,9800000,893.9403,0.0,0.0
0,Dukono,BAF,,50.0,,990,9800000,584.9415,0.0,0.0
0,Dukono,BAF,,90.0,,990,9800000,199.55970000000002,0.0,0.0
0,Dukono,BAF,,10.0,,300,450000,638.3448000000001,0.0,0.0
0,Dukono,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Dukono,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Dukono,BAF,,10.0,,990,450000,877.1732999999999,0.0,0.0
0,Dukono,BAF,,50.0,,990,450000,512.3007,0.0,0.0
0,Dukono,BAF,,90.0,,990,450000,175.6647,0.0,0.0
0,Dukono,PDC,3,10.0,,,,75448.47060000003,0.2025,12.9681
0,Dukono,PDC,3,50.0,,,,2530.9584,0.0,0.0
0,Dukono,PDC,3,90.0,,,,1209.9618,0.0,0.0
0,Dukono,PDC,4,10.0,,,,94638.14820000001,0.4779,15.7302
0,Dukono,PDC,4,50.0,,,,6314.5251,0.0405,0.648
0,Dukono,PDC,4,90.0,,,,2241.5616,0.0,0.0
0,Dukono,PDC,5,10.0,,,,111055.58459999999,0.4779,16.8723
0,Dukono,PDC,5,50.0,,,,78229.7757,0.2187,13.4703
0,Dukono,PDC,5,90.0,,,,2784.3588000000004,0.0,0.0162
0,Dukono,LC,3,10.0,,,,551.8368,0.0,0.0
0,Dukono,LC,3,50.0,,,,393.7734000000001,0.0,0.0
0,Dukono,LC,3,90.0,,,,99.38699999999999,0.0,0.0
0,Dukono,LC,4,10.0,,,,895.6170000000002,0.0,0.0
0,Dukono,LC,4,50.0,,,,895.6170000000001,0.0,0.0
0,Dukono,LC,4,90.0,,,,885.654,0.0,0.0
0,Dukono,LC,5,10.0,,,,2778.5672999999997,0.0,0.0081
0,Dukono,LC,5,50.0,,,,2579.607,0.0,0.0
0,Dukono,LC,5,90.0,,,,2323.8900000000003,0.0,0.0
0,Gamkonora,Tephra,3,10.0,1,,,15244.070400000002,0.0,1.458
0,Gamkonora,Tephra,3,10.0,5,,,13406.391000000001,0.0,1.1421
0,Gamkonora,Tephra,3,10.0,50,,,9417.675600000002,0.0,0.729
0,Gamkonora,Tephra,3,10.0,100,,,7053.9255,0.0,0.5589
0,Gamkonora,Tephra,3,50.0,1,,,13307.409000000001,0.0,1.2231
0,Gamkonora,Tephra,3,50.0,5,,,12704.914800000002,0.0,1.0368
0,Gamkonora,Tephra,3,50.0,50,,,8553.494700000001,0.0,0.6723
0,Gamkonora,Tephra,3,50.0,100,,,6194.669400000001,0.0,0.5427
0,Gamkonora,Tephra,3,90.0,1,,,12840.1038,0.0,1.1664
0,Gamkonora,Tephra,3,90.0,5,,,12324.3606,0.0,1.0206
0,Gamkonora,Tephra,3,90.0,50,,,7991.192700000001,0.0,0.6723
0,Gamkonora,Tephra,3,90.0,100,,,4274.297100000001,0.0,0.3726
0,Gamkonora,Tephra,4,10.0,1,,,46873.3797,0.0081,5.3379
0,Gamkonora,Tephra,4,10.0,5,,,17747.829000000005,0.0,1.7172
0,Gamkonora,Tephra,4,10.0,50,,,14331.767400000002,0.0,1.2879
0,Gamkonora,Tephra,4,10.0,100,,,11230.844400000002,0.0,0.9882
0,Gamkonora,Tephra,4,50.0,1,,,25386.6231,0.0,2.3733
0,Gamkonora,Tephra,4,50.0,5,,,15559.9866,0.0,1.4985
0,Gamkonora,Tephra,4,50.0,50,,,11978.830800000002,0.0,0.9882
0,Gamkonora,Tephra,4,50.0,100,,,8658.5193,0.0,0.6966
0,Gamkonora,Tephra,4,90.0,1,,,17094.069900000002,0.0,1.62
0,Gamkonora,Tephra,4,90.0,5,,,14881.206600000001,0.0,1.296
0,Gamkonora,Tephra,4,90.0,50,,,10581.2649,0.0,0.891
0,Gamkonora,Tephra,4,90.0,100,,,7588.1691,0.0,0.6885
0,Gamkonora,Tephra,5,10.0,1,,,345568.5099,0.3645,31.6386
0,Gamkonora,Tephra,5,10.0,5,,,86186.73780000002,0.0081,10.692
0,Gamkonora,Tephra,5,10.0,50,,,23079.572999999997,0.0,1.9683
0,Gamkonora,Tephra,5,10.0,100,,,16281.785700000002,0.0,1.4094
0,Gamkonora,Tephra,5,50.0,1,,,108451.07010000006,0.0081,15.2604
0,Gamkonora,Tephra,5,50.0,5,,,55640.81970000001,0.0081,8.2053
0,Gamkonora,Tephra,5,50.0,50,,,16377.738299999999,0.0,1.4337
0,Gamkonora,Tephra,5,50.0,100,,,14639.5512,0.0,1.296
0,Gamkonora,Tephra,5,90.0,1,,,83950.95960000003,0.0081,10.5219
0,Gamkonora,Tephra,5,90.0,5,,,30960.9864,0.0,3.5964
0,Gamkonora,Tephra,5,90.0,50,,,14525.487000000001,0.0,1.296
0,Gamkonora,Tephra,5,90.0,100,,,12746.143800000003,0.0,1.1502
0,Gamkonora,BAF,,10.0,,300,9800000,1613.5362,0.0,0.2106
0,Gamkonora,BAF,,50.0,,300,9800000,338.742,0.0,0.0
0,Gamkonora,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Gamkonora,BAF,,10.0,,990,9800000,5459.9751000000015,0.0,0.4617
0,Gamkonora,BAF,,50.0,,990,9800000,1044.333,0.0,0.162
0,Gamkonora,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Gamkonora,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Gamkonora,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Gamkonora,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Gamkonora,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Gamkonora,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Gamkonora,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Gamkonora,PDC,3,10.0,,,,29679.0318,0.0,3.402
0,Gamkonora,PDC,3,50.0,,,,15799.981500000002,0.0,1.5795
0,Gamkonora,PDC,3,90.0,,,,14538.665700000001,0.0,1.1583
0,Gamkonora,PDC,4,10.0,,,,43121.22480000001,0.0081,4.6089
0,Gamkonora,PDC,4,50.0,,,,24051.1437,0.0,2.6001
0,Gamkonora,PDC,4,90.0,,,,15245.9982,0.0,1.3689
0,Gamkonora,PDC,5,10.0,,,,56839.14990000002,0.0405,6.1317
0,Gamkonora,PDC,5,50.0,,,,26100.978300000006,0.0,3.0294
0,Gamkonora,PDC,5,90.0,,,,16194.508200000002,0.0,1.5876
0,Gamkonora,LC,3,10.0,,,,0.0,0.0,0.0
0,Gamkonora,LC,3,50.0,,,,0.0,0.0,0.0
0,Gamkonora,LC,3,90.0,,,,0.0,0.0,0.0
0,Gamkonora,LC,4,10.0,,,,7119.9486,0.0,0.5832
0,Gamkonora,LC,4,50.0,,,,5767.491600000001,0.0,0.486
0,Gamkonora,LC,4,90.0,,,,1432.8980999999999,0.0,0.2106
0,Gamkonora,LC,5,10.0,,,,15890.669100000005,0.0,1.5552
0,Gamkonora,LC,5,50.0,,,,15579.8235,0.0,1.4175
0,Gamkonora,LC,5,90.0,,,,15410.938500000002,0.0,1.3932
0,Iliwerung,Tephra,3,10.0,1,,,10851.918300000001,2.8755,3.6288
0,Iliwerung,Tephra,3,10.0,5,,,4844.367,1.1988,1.7739
0,Iliwerung,Tephra,3,10.0,50,,,1494.0855000000001,0.3969,0.4455
0,Iliwerung,Tephra,3,10.0,100,,,1125.495,0.2997,0.4212
0,Iliwerung,Tephra,3,50.0,1,,,5707.2195,1.2069,1.7658
0,Iliwerung,Tephra,3,50.0,5,,,3067.1702999999998,0.5346,1.1502
0,Iliwerung,Tephra,3,50.0,50,,,1041.4575,0.3726,0.3969
0,Iliwerung,Tephra,3,50.0,100,,,908.6175000000001,0.2997,0.3483
0,Iliwerung,Tephra,3,90.0,1,,,3582.4275000000002,0.9153,1.2555
0,Iliwerung,Tephra,3,90.0,5,,,1281.2175,0.4698,0.6642
0,Iliwerung,Tephra,3,90.0,50,,,931.9455,0.324,0.3564
0,Iliwerung,Tephra,3,90.0,100,,,885.9375,0.2673,0.3483
0,Iliwerung,Tephra,4,10.0,1,,,166728.40740000003,15.3414,32.805
0,Iliwerung,Tephra,4,10.0,5,,,61688.9844,8.2134,15.3819
0,Iliwerung,Tephra,4,10.0,50,,,11665.5957,2.2113,3.6693
0,Iliwerung,Tephra,4,10.0,100,,,9570.587400000002,1.5633,3.1428
0,Iliwerung,Tephra,4,50.0,1,,,126330.71850000002,14.175,26.6085
0,Iliwerung,Tephra,4,50.0,5,,,40148.43570000001,5.9292,12.1014
0,Iliwerung,Tephra,4,50.0,50,,,10386.135900000001,1.5957,3.4425
0,Iliwerung,Tephra,4,50.0,100,,,6940.4364,1.2879,2.4948
0,Iliwerung,Tephra,4,90.0,1,,,98419.5441,10.4976,20.6955
0,Iliwerung,Tephra,4,90.0,5,,,28258.939800000004,5.6781,9.4689
0,Iliwerung,Tephra,4,90.0,50,,,9191.8719,1.5714,3.078
0,Iliwerung,Tephra,4,90.0,100,,,4314.5703,1.0206,1.4499
0,Iliwerung,Tephra,5,10.0,1,,,686420.8920000005,67.5459,102.6351
0,Iliwerung,Tephra,5,10.0,5,,,315228.50999999995,37.7946,54.5616
0,Iliwerung,Tephra,5,10.0,50,,,140151.11670000004,12.8304,27.4104
0,Iliwerung,Tephra,5,10.0,100,,,70358.0985,8.0595,17.4069
0,Iliwerung,Tephra,5,50.0,1,,,497996.14860000025,56.8863,77.5818
0,Iliwerung,Tephra,5,50.0,5,,,240164.41679999983,24.9561,44.6877
0,Iliwerung,Tephra,5,50.0,50,,,73330.44210000001,7.9056,17.7471
0,Iliwerung,Tephra,5,50.0,100,,,34493.25060000001,5.6133,10.8783
0,Iliwerung,Tephra,5,90.0,1,,,439284.67559999996,41.796,71.0613
0,Iliwerung,Tephra,5,90.0,5,,,207492.89669999998,23.7006,42.3387
0,Iliwerung,Tephra,5,90.0,50,,,49693.2975,6.7473,13.1949
0,Iliwerung,Tephra,5,90.0,100,,,21510.4896,5.4513,6.8769
0,Iliwerung,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Iliwerung,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Iliwerung,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Iliwerung,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Iliwerung,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Iliwerung,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Iliwerung,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Iliwerung,PDC,3,10.0,,,,3751.3935,0.7614,1.539
0,Iliwerung,PDC,3,50.0,,,,1713.3687000000002,0.486,0.4941
0,Iliwerung,PDC,3,90.0,,,,920.5569,0.3726,0.3564
0,Iliwerung,PDC,4,10.0,,,,14666.0949,3.0618,3.0942
0,Iliwerung,PDC,4,50.0,,,,2363.7176999999997,0.6561,0.81
0,Iliwerung,PDC,4,90.0,,,,1352.3193,0.486,0.4374
0,Iliwerung,PDC,5,10.0,,,,33562.917,5.9535,10.3356
0,Iliwerung,PDC,5,50.0,,,,3977.5941000000003,1.0854,1.5552
0,Iliwerung,PDC,5,90.0,,,,2136.2373,0.4941,0.7938
0,Iliwerung,LC,3,10.0,,,,439.5464999999999,0.0,0.1053
0,Iliwerung,LC,3,50.0,,,,102.26250000000002,0.0,0.0405
0,Iliwerung,LC,3,90.0,,,,0.0,0.0,0.0
0,Iliwerung,LC,4,10.0,,,,1157.2065,0.2997,0.4212
0,Iliwerung,LC,4,50.0,,,,1008.1503000000001,0.2835,0.3564
0,Iliwerung,LC,4,90.0,,,,908.6175000000001,0.1782,0.3483
0,Iliwerung,LC,5,10.0,,,,4059.8901,0.7128,1.5228
0,Iliwerung,LC,5,50.0,,,,3563.3277000000007,0.6399,1.2069
0,Iliwerung,LC,5,90.0,,,,3376.566,0.6237,1.1583
0,Karangetang,Tephra,3,10.0,1,,,15120.7479,0.0162,1.2393
0,Karangetang,Tephra,3,10.0,5,,,14748.5286,0.0162,1.1907
0,Karangetang,Tephra,3,10.0,50,,,9147.978,0.0162,0.7128
0,Karangetang,Tephra,3,10.0,100,,,4203.3897,0.0162,0.0486
0,Karangetang,Tephra,3,50.0,1,,,14946.476400000001,0.0162,1.2312
0,Karangetang,Tephra,3,50.0,5,,,14188.203000000001,0.0162,1.1907
0,Karangetang,Tephra,3,50.0,50,,,7812.385200000001,0.0162,0.6399
0,Karangetang,Tephra,3,50.0,100,,,3054.267,0.0162,0.0324
0,Karangetang,Tephra,3,90.0,1,,,14828.7834,0.0162,1.2312
0,Karangetang,Tephra,3,90.0,5,,,14040.467099999998,0.0162,1.1664
0,Karangetang,Tephra,3,90.0,50,,,6727.082400000001,0.0162,0.5832
0,Karangetang,Tephra,3,90.0,100,,,2325.6477000000004,0.0162,0.0324
0,Karangetang,Tephra,4,10.0,1,,,21033.318600000002,0.0324,1.539
0,Karangetang,Tephra,4,10.0,5,,,20289.0015,0.0162,1.5066
0,Karangetang,Tephra,4,10.0,50,,,13731.4278,0.0162,1.2231
0,Karangetang,Tephra,4,10.0,100,,,9498.6189,0.0162,0.9072
0,Karangetang,Tephra,4,50.0,1,,,20392.803,0.0162,1.5066
0,Karangetang,Tephra,4,50.0,5,,,16284.807000000004,0.0162,1.3041
0,Karangetang,Tephra,4,50.0,50,,,10033.283700000002,0.0162,0.9315
0,Karangetang,Tephra,4,50.0,100,,,7066.674899999999,0.0162,0.6561
0,Karangetang,Tephra,4,90.0,1,,,19632.051000000003,0.0162,1.4661
0,Karangetang,Tephra,4,90.0,5,,,15414.6483,0.0162,1.2393
0,Karangetang,Tephra,4,90.0,50,,,8770.5666,0.0162,0.7857
0,Karangetang,Tephra,4,90.0,100,,,6188.2542,0.0,0.6399
0,Karangetang,Tephra,5,10.0,1,,,23318.320500000013,0.0324,3.4911
0,Karangetang,Tephra,5,10.0,5,,,21581.729100000004,0.0324,1.539
0,Karangetang,Tephra,5,10.0,50,,,20298.203100000002,0.0162,1.5066
0,Karangetang,Tephra,5,10.0,100,,,17442.621000000003,0.0162,1.3284
0,Karangetang,Tephra,5,50.0,1,,,21581.729100000004,0.0324,1.539
0,Karangetang,Tephra,5,50.0,5,,,20864.312100000003,0.0324,1.539
0,Karangetang,Tephra,5,50.0,50,,,15760.210500000003,0.0162,1.296
0,Karangetang,Tephra,5,50.0,100,,,13848.4971,0.0162,1.215
0,Karangetang,Tephra,5,90.0,1,,,21581.729100000004,0.0324,1.539
0,Karangetang,Tephra,5,90.0,5,,,20751.0903,0.0162,1.5309
0,Karangetang,Tephra,5,90.0,50,,,14614.1577,0.0162,1.2312
