,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban,RNDS,buildingsLoss,month
35,Cereme,Tephra,5.0,50,,,,,,,406846967.89999986,2276.85,6
36,Cereme,Tephra,5.0,50,1.0,,,45174748.0,10169.0,4781.0,,,6
37,Cereme,Tephra,5.0,50,5.0,,,19959582.0,4978.0,2050.0,,,6
38,Cereme,Tephra,5.0,50,50.0,,,6525798.0,1662.0,846.0,,,6
39,Cereme,Tephra,5.0,50,100.0,,,3850375.0,1143.0,491.0,,,6
40,Cereme,Tephra,5.0,90,,,,,,,215068515.4,807.14,6
41,Cereme,Tephra,5.0,90,1.0,,,28119823.0,6844.0,3140.0,,,6
42,Cereme,Tephra,5.0,90,5.0,,,14489767.0,3262.0,1439.0,,,6
43,Cereme,Tephra,5.0,90,50.0,,,3479424.0,1079.0,433.0,,,6
44,Cereme,Tephra,5.0,90,100.0,,,1721870.0,708.0,238.0,,,6
0,Cereme,Tephra,3.0,10,,,,,,,3647372.2,0.37,7
1,Cereme,Tephra,3.0,10,1.0,,,1461724.0,593.0,188.0,,,7
2,Cereme,Tephra,3.0,10,5.0,,,326921.0,211.0,61.0,,,7
3,Cereme,Tephra,3.0,10,50.0,,,16867.0,18.0,9.0,,,7
4,Cereme,Tephra,3.0,10,100.0,,,3471.0,7.0,2.0,,,7
5,Cereme,Tephra,3.0,50,,,,,,,2127214.6,0.26,7
6,Cereme,Tephra,3.0,50,1.0,,,857039.0,407.0,120.0,,,7
7,Cereme,Tephra,3.0,50,5.0,,,214303.0,162.0,43.0,,,7
8,Cereme,Tephra,3.0,50,50.0,,,12106.0,15.0,7.0,,,7
9,Cereme,Tephra,3.0,50,100.0,,,3016.0,5.0,2.0,,,7
10,Cereme,Tephra,3.0,90,,,,,,,1633016.8,0.14,7
11,Cereme,Tephra,3.0,90,1.0,,,620600.0,314.0,89.0,,,7
12,Cereme,Tephra,3.0,90,5.0,,,140659.0,124.0,33.0,,,7
13,Cereme,Tephra,3.0,90,50.0,,,5114.0,11.0,4.0,,,7
14,Cereme,Tephra,3.0,90,100.0,,,1814.0,4.0,1.0,,,7
15,Cereme,Tephra,4.0,10,,,,,,,90315114.3,58.9,7
16,Cereme,Tephra,4.0,10,1.0,,,12946259.0,2908.0,1454.0,,,7
17,Cereme,Tephra,4.0,10,5.0,,,9592707.0,1770.0,1066.0,,,7
18,Cereme,Tephra,4.0,10,50.0,,,1018223.0,469.0,147.0,,,7
19,Cereme,Tephra,4.0,10,100.0,,,582227.0,300.0,92.0,,,7
20,Cereme,Tephra,4.0,50,,,,,,,67686646.5,26.9,7
21,Cereme,Tephra,4.0,50,1.0,,,10583892.0,2023.0,1149.0,,,7
22,Cereme,Tephra,4.0,50,5.0,,,4668606.0,1271.0,594.0,,,7
23,Cereme,Tephra,4.0,50,50.0,,,608953.0,305.0,94.0,,,7
24,Cereme,Tephra,4.0,50,100.0,,,296768.0,202.0,53.0,,,7
25,Cereme,Tephra,4.0,90,,,,,,,37611264.5,12.52,7
26,Cereme,Tephra,4.0,90,1.0,,,6279629.0,1536.0,748.0,,,7
27,Cereme,Tephra,4.0,90,5.0,,,3032971.0,883.0,345.0,,,7
28,Cereme,Tephra,4.0,90,50.0,,,362488.0,214.0,57.0,,,7
29,Cereme,Tephra,4.0,90,100.0,,,169043.0,141.0,33.0,,,7
30,Cereme,Tephra,5.0,10,,,,,,,942108617.7,6433.73,7
31,Cereme,Tephra,5.0,10,1.0,,,61421304.0,13154.0,6277.0,,,7
32,Cereme,Tephra,5.0,10,5.0,,,28526783.0,7146.0,2931.0,,,7
33,Cereme,Tephra,5.0,10,50.0,,,11884935.0,2309.0,1320.0,,,7
34,Cereme,Tephra,5.0,10,100.0,,,9698251.0,1738.0,1068.0,,,7
35,Cereme,Tephra,5.0,50,,,,,,,423287265.9,3071.05,7
36,Cereme,Tephra,5.0,50,1.0,,,40968364.0,9179.0,4440.0,,,7
37,Cereme,Tephra,5.0,50,5.0,,,19775322.0,4767.0,1969.0,,,7
38,Cereme,Tephra,5.0,50,50.0,,,8615775.0,1657.0,939.0,,,7
39,Cereme,Tephra,5.0,50,100.0,,,4459563.0,1237.0,550.0,,,7
40,Cereme,Tephra,5.0,90,,,,,,,222171180.4,1027.86,7
41,Cereme,Tephra,5.0,90,1.0,,,24183281.0,5756.0,2597.0,,,7
42,Cereme,Tephra,5.0,90,5.0,,,15328478.0,3255.0,1486.0,,,7
43,Cereme,Tephra,5.0,90,50.0,,,4295762.0,1148.0,520.0,,,7
44,Cereme,Tephra,5.0,90,100.0,,,2576964.0,778.0,309.0,,,7
0,Cereme,Tephra,3.0,10,,,,,,,4474878.6,0.34,8
1,Cereme,Tephra,3.0,10,1.0,,,1543431.0,626.0,209.0,,,8
2,Cereme,Tephra,3.0,10,5.0,,,328560.0,214.0,61.0,,,8
3,Cereme,Tephra,3.0,10,50.0,,,18532.0,20.0,10.0,,,8
4,Cereme,Tephra,3.0,10,100.0,,,3639.0,8.0,3.0,,,8
5,Cereme,Tephra,3.0,50,,,,,,,2318619.5,0.24,8
6,Cereme,Tephra,3.0,50,1.0,,,931999.0,423.0,127.0,,,8
7,Cereme,Tephra,3.0,50,5.0,,,215636.0,166.0,44.0,,,8
8,Cereme,Tephra,3.0,50,50.0,,,10630.0,15.0,7.0,,,8
9,Cereme,Tephra,3.0,50,100.0,,,2887.0,6.0,2.0,,,8
10,Cereme,Tephra,3.0,90,,,,,,,1680308.7,0.15,8
11,Cereme,Tephra,3.0,90,1.0,,,633396.0,304.0,91.0,,,8
12,Cereme,Tephra,3.0,90,5.0,,,146034.0,126.0,31.0,,,8
13,Cereme,Tephra,3.0,90,50.0,,,6179.0,11.0,5.0,,,8
14,Cereme,Tephra,3.0,90,100.0,,,2178.0,4.0,2.0,,,8
15,Cereme,Tephra,4.0,10,,,,,,,86850775.9,72.26,8
16,Cereme,Tephra,4.0,10,1.0,,,12540709.0,2602.0,1360.0,,,8
17,Cereme,Tephra,4.0,10,5.0,,,9864912.0,1740.0,1057.0,,,8
18,Cereme,Tephra,4.0,10,50.0,,,1197154.0,506.0,168.0,,,8
19,Cereme,Tephra,4.0,10,100.0,,,687693.0,319.0,96.0,,,8
20,Cereme,Tephra,4.0,50,,,,,,,67897738.29999998,23.89,8
21,Cereme,Tephra,4.0,50,1.0,,,10591618.0,1917.0,1150.0,,,8
22,Cereme,Tephra,4.0,50,5.0,,,5070619.0,1272.0,639.0,,,8
23,Cereme,Tephra,4.0,50,50.0,,,641197.0,306.0,95.0,,,8
24,Cereme,Tephra,4.0,50,100.0,,,332188.0,209.0,54.0,,,8
25,Cereme,Tephra,4.0,90,,,,,,,41439303.3,7.8,8
26,Cereme,Tephra,4.0,90,1.0,,,7623861.0,1449.0,782.0,,,8
27,Cereme,Tephra,4.0,90,5.0,,,3076805.0,903.0,374.0,,,8
28,Cereme,Tephra,4.0,90,50.0,,,400833.0,217.0,56.0,,,8
29,Cereme,Tephra,4.0,90,100.0,,,171669.0,136.0,30.0,,,8
30,Cereme,Tephra,5.0,10,,,,,,,884404343.7,7788.63,8
31,Cereme,Tephra,5.0,10,1.0,,,57532357.0,11911.0,5800.0,,,8
32,Cereme,Tephra,5.0,10,5.0,,,22918290.0,5641.0,2333.0,,,8
33,Cereme,Tephra,5.0,10,50.0,,,11481988.0,2131.0,1229.0,,,8
34,Cereme,Tephra,5.0,10,100.0,,,9406933.0,1668.0,1011.0,,,8
35,Cereme,Tephra,5.0,50,,,,,,,440365841.2000001,3509.77,8
36,Cereme,Tephra,5.0,50,1.0,,,38448019.0,8936.0,4187.0,,,8
37,Cereme,Tephra,5.0,50,5.0,,,18743034.0,4353.0,1856.0,,,8
38,Cereme,Tephra,5.0,50,50.0,,,9377902.0,1621.0,990.0,,,8
39,Cereme,Tephra,5.0,50,100.0,,,4735329.0,1212.0,595.0,,,8
40,Cereme,Tephra,5.0,90,,,,,,,222782632.2,1788.52,8
41,Cereme,Tephra,5.0,90,1.0,,,21016642.0,4764.0,2194.0,,,8
42,Cereme,Tephra,5.0,90,5.0,,,15092251.0,2965.0,1418.0,,,8
43,Cereme,Tephra,5.0,90,50.0,,,4795115.0,1142.0,599.0,,,8
44,Cereme,Tephra,5.0,90,100.0,,,3060782.0,868.0,374.0,,,8
0,Cereme,Tephra,3.0,10,,,,,,,3161886.3,0.35,9
1,Cereme,Tephra,3.0,10,1.0,,,1332558.0,554.0,174.0,,,9
2,Cereme,Tephra,3.0,10,5.0,,,312138.0,207.0,60.0,,,9
3,Cereme,Tephra,3.0,10,50.0,,,15973.0,17.0,9.0,,,9
4,Cereme,Tephra,3.0,10,100.0,,,3375.0,7.0,2.0,,,9
5,Cereme,Tephra,3.0,50,,,,,,,2177870.3,0.25,9
6,Cereme,Tephra,3.0,50,1.0,,,910799.0,424.0,125.0,,,9
7,Cereme,Tephra,3.0,50,5.0,,,222231.0,164.0,45.0,,,9
8,Cereme,Tephra,3.0,50,50.0,,,10317.0,14.0,6.0,,,9
9,Cereme,Tephra,3.0,50,100.0,,,2902.0,5.0,2.0,,,9
10,Cereme,Tephra,3.0,90,,,,,,,1548949.7000000004,0.15,9
11,Cereme,Tephra,3.0,90,1.0,,,491428.0,278.0,79.0,,,9
12,Cereme,Tephra,3.0,90,5.0,,,127937.0,113.0,29.0,,,9
13,Cereme,Tephra,3.0,90,50.0,,,4957.0,10.0,4.0,,,9
14,Cereme,Tephra,3.0,90,100.0,,,1772.0,4.0,1.0,,,9
15,Cereme,Tephra,4.0,10,,,,,,,90226968.5,59.17,9
16,Cereme,Tephra,4.0,10,1.0,,,13131967.0,2921.0,1485.0,,,9
17,Cereme,Tephra,4.0,10,5.0,,,8865817.0,1770.0,1004.0,,,9
18,Cereme,Tephra,4.0,10,50.0,,,964652.0,444.0,147.0,,,9
19,Cereme,Tephra,4.0,10,100.0,,,585330.0,294.0,93.0,,,9
20,Cereme,Tephra,4.0,50,,,,,,,69588059.9,25.93,9
21,Cereme,Tephra,4.0,50,1.0,,,10552081.0,2028.0,1148.0,,,9
22,Cereme,Tephra,4.0,50,5.0,,,4869919.0,1304.0,620.0,,,9
23,Cereme,Tephra,4.0,50,50.0,,,641935.0,313.0,97.0,,,9
24,Cereme,Tephra,4.0,50,100.0,,,328383.0,209.0,55.0,,,9
25,Cereme,Tephra,4.0,90,,,,,,,30362997.0,12.98,9
26,Cereme,Tephra,4.0,90,1.0,,,5449558.0,1502.0,697.0,,,9
27,Cereme,Tephra,4.0,90,5.0,,,2224531.0,786.0,286.0,,,9
28,Cereme,Tephra,4.0,90,50.0,,,292468.0,195.0,53.0,,,9
29,Cereme,Tephra,4.0,90,100.0,,,162052.0,134.0,32.0,,,9
30,Cereme,Tephra,5.0,10,,,,,,,943011732.4,6272.19,9
31,Cereme,Tephra,5.0,10,1.0,,,63732383.0,13846.0,6546.0,,,9
32,Cereme,Tephra,5.0,10,5.0,,,29078311.0,7736.0,2870.0,,,9
33,Cereme,Tephra,5.0,10,50.0,,,12406176.0,2468.0,1403.0,,,9
34,Cereme,Tephra,5.0,10,100.0,,,9128377.0,1797.0,1048.0,,,9
35,Cereme,Tephra,5.0,50,,,,,,,425345790.1,3150.83,9
36,Cereme,Tephra,5.0,50,1.0,,,39617969.0,8990.0,4286.0,,,9
37,Cereme,Tephra,5.0,50,5.0,,,19044127.0,4540.0,1897.0,,,9
38,Cereme,Tephra,5.0,50,50.0,,,8861371.0,1626.0,940.0,,,9
39,Cereme,Tephra,5.0,50,100.0,,,4617275.0,1232.0,572.0,,,9
40,Cereme,Tephra,5.0,90,,,,,,,174986920.9,649.25,9
41,Cereme,Tephra,5.0,90,1.0,,,22823488.0,5566.0,2389.0,,,9
42,Cereme,Tephra,5.0,90,5.0,,,13820062.0,2951.0,1360.0,,,9
43,Cereme,Tephra,5.0,90,50.0,,,3151212.0,963.0,384.0,,,9
44,Cereme,Tephra,5.0,90,100.0,,,1431683.0,645.0,213.0,,,9
0,Cereme,Tephra,3.0,10,,,,,,,3273093.5,0.32,10
1,Cereme,Tephra,3.0,10,1.0,,,1248771.0,507.0,196.0,,,10
2,Cereme,Tephra,3.0,10,5.0,,,247495.0,180.0,59.0,,,10
3,Cereme,Tephra,3.0,10,50.0,,,7978.0,14.0,6.0,,,10
4,Cereme,Tephra,3.0,10,100.0,,,2692.0,6.0,2.0,,,10
5,Cereme,Tephra,3.0,50,,,,,,,1890082.0,0.24,10
6,Cereme,Tephra,3.0,50,1.0,,,717844.0,368.0,116.0,,,10
7,Cereme,Tephra,3.0,50,5.0,,,161967.0,132.0,39.0,,,10
8,Cereme,Tephra,3.0,50,50.0,,,5208.0,12.0,4.0,,,10
9,Cereme,Tephra,3.0,50,100.0,,,1905.0,4.0,2.0,,,10
10,Cereme,Tephra,3.0,90,,,,,,,1439976.2000000004,0.17,10
11,Cereme,Tephra,3.0,90,1.0,,,404860.0,255.0,77.0,,,10
12,Cereme,Tephra,3.0,90,5.0,,,91505.0,80.0,27.0,,,10
13,Cereme,Tephra,3.0,90,50.0,,,3930.0,8.0,3.0,,,10
14,Cereme,Tephra,3.0,90,100.0,,,1110.0,3.0,1.0,,,10
15,Cereme,Tephra,4.0,10,,,,,,,88919274.9,60.48,10
16,Cereme,Tephra,4.0,10,1.0,,,13437786.0,3154.0,1532.0,,,10
17,Cereme,Tephra,4.0,10,5.0,,,6160909.0,1751.0,811.0,,,10
18,Cereme,Tephra,4.0,10,50.0,,,848045.0,400.0,151.0,,,10
19,Cereme,Tephra,4.0,10,100.0,,,384866.0,238.0,80.0,,,10
20,Cereme,Tephra,4.0,50,,,,,,,46461294.3,33.71,10
21,Cereme,Tephra,4.0,50,1.0,,,7958134.0,2311.0,1056.0,,,10
22,Cereme,Tephra,4.0,50,5.0,,,3241264.0,1118.0,460.0,,,10
23,Cereme,Tephra,4.0,50,50.0,,,428330.0,254.0,85.0,,,10
24,Cereme,Tephra,4.0,50,100.0,,,233968.0,177.0,54.0,,,10
25,Cereme,Tephra,4.0,90,,,,,,,27123135.4,18.75,10
26,Cereme,Tephra,4.0,90,1.0,,,5589898.0,1652.0,726.0,,,10
27,Cereme,Tephra,4.0,90,5.0,,,1852493.0,751.0,266.0,,,10
28,Cereme,Tephra,4.0,90,50.0,,,279990.0,197.0,60.0,,,10
29,Cereme,Tephra,4.0,90,100.0,,,160629.0,140.0,36.0,,,10
30,Cereme,Tephra,5.0,10,,,,,,,717517819.0,4215.22,10
31,Cereme,Tephra,5.0,10,1.0,,,64667237.0,14161.0,6646.0,,,10
32,Cereme,Tephra,5.0,10,5.0,,,27914363.0,7760.0,2721.0,,,10
33,Cereme,Tephra,5.0,10,50.0,,,12232583.0,2511.0,1418.0,,,10
34,Cereme,Tephra,5.0,10,100.0,,,6241550.0,1766.0,848.0,,,10
35,Cereme,Tephra,5.0,50,,,,,,,373975243.10000014,1837.8,10
36,Cereme,Tephra,5.0,50,1.0,,,44152382.0,10935.0,4737.0,,,10
37,Cereme,Tephra,5.0,50,5.0,,,21649219.0,5559.0,2114.0,,,10
38,Cereme,Tephra,5.0,50,50.0,,,6211400.0,1735.0,826.0,,,10
39,Cereme,Tephra,5.0,50,100.0,,,3261940.0,1064.0,450.0,,,10
40,Cereme,Tephra,5.0,90,,,,,,,218085446.7,715.63,10
41,Cereme,Tephra,5.0,90,1.0,,,30475667.0,7967.0,3352.0,,,10
42,Cereme,Tephra,5.0,90,5.0,,,15029792.0,3544.0,1533.0,,,10
43,Cereme,Tephra,5.0,90,50.0,,,3268254.0,1076.0,428.0,,,10
44,Cereme,Tephra,5.0,90,100.0,,,1675723.0,690.0,238.0,,,10
0,Cereme,Tephra,3.0,10,,,,,,,3417485.400000001,0.31,11
1,Cereme,Tephra,3.0,10,1.0,,,1279869.0,512.0,220.0,,,11
2,Cereme,Tephra,3.0,10,5.0,,,402112.0,172.0,86.0,,,11
3,Cereme,Tephra,3.0,10,50.0,,,7528.0,12.0,5.0,,,11
4,Cereme,Tephra,3.0,10,100.0,,,1792.0,4.0,1.0,,,11
5,Cereme,Tephra,3.0,50,,,,,,,2361867.4,0.23,11
6,Cereme,Tephra,3.0,50,1.0,,,645305.0,311.0,134.0,,,11
7,Cereme,Tephra,3.0,50,5.0,,,127527.0,89.0,39.0,,,11
8,Cereme,Tephra,3.0,50,50.0,,,3865.0,8.0,3.0,,,11
9,Cereme,Tephra,3.0,50,100.0,,,851.0,2.0,1.0,,,11
10,Cereme,Tephra,3.0,90,,,,,,,893172.8,0.15,11
11,Cereme,Tephra,3.0,90,1.0,,,216584.0,166.0,61.0,,,11
12,Cereme,Tephra,3.0,90,5.0,,,32907.0,28.0,17.0,,,11
13,Cereme,Tephra,3.0,90,50.0,,,1527.0,5.0,1.0,,,11
14,Cereme,Tephra,3.0,90,100.0,,,52.0,0.0,0.0,,,11
15,Cereme,Tephra,4.0,10,,,,,,,98262349.7,78.68,11
16,Cereme,Tephra,4.0,10,1.0,,,14499122.0,3628.0,1564.0,,,11
17,Cereme,Tephra,4.0,10,5.0,,,6772551.0,1871.0,875.0,,,11
18,Cereme,Tephra,4.0,10,50.0,,,946711.0,401.0,185.0,,,11
19,Cereme,Tephra,4.0,10,100.0,,,546222.0,243.0,117.0,,,11
20,Cereme,Tephra,4.0,50,,,,,,,42761975.9,30.2,11
21,Cereme,Tephra,4.0,50,1.0,,,7632158.0,2321.0,998.0,,,11
22,Cereme,Tephra,4.0,50,5.0,,,2659100.0,1016.0,427.0,,,11
23,Cereme,Tephra,4.0,50,50.0,,,450430.0,223.0,104.0,,,11
24,Cereme,Tephra,4.0,50,100.0,,,237815.0,151.0,61.0,,,11
25,Cereme,Tephra,4.0,90,,,,,,,20290067.3,7.2,11
26,Cereme,Tephra,4.0,90,1.0,,,3952640.0,1358.0,571.0,,,11
27,Cereme,Tephra,4.0,90,5.0,,,1280710.0,521.0,228.0,,,11
28,Cereme,Tephra,4.0,90,50.0,,,170402.0,125.0,45.0,,,11
29,Cereme,Tephra,4.0,90,100.0,,,90972.0,63.0,28.0,,,11
30,Cereme,Tephra,5.0,10,,,,,,,789274139.8000001,2894.21,11
31,Cereme,Tephra,5.0,10,1.0,,,65272481.0,14374.0,6675.0,,,11
32,Cereme,Tephra,5.0,10,5.0,,,31077581.0,9117.0,3089.0,,,11
33,Cereme,Tephra,5.0,10,50.0,,,12777047.0,2886.0,1432.0,,,11
34,Cereme,Tephra,5.0,10,100.0,,,7139505.0,1932.0,933.0,,,11
35,Cereme,Tephra,5.0,50,,,,,,,400060974.69999987,1264.06,11
36,Cereme,Tephra,5.0,50,1.0,,,48884735.0,11357.0,5202.0,,,11
37,Cereme,Tephra,5.0,50,5.0,,,21546136.0,5602.0,2043.0,,,11
38,Cereme,Tephra,5.0,50,50.0,,,6207188.0,1758.0,836.0,,,11
39,Cereme,Tephra,5.0,50,100.0,,,2711644.0,1024.0,423.0,,,11
40,Cereme,Tephra,5.0,90,,,,,,,151847067.8,366.17,11
41,Cereme,Tephra,5.0,90,1.0,,,25954448.0,7631.0,2562.0,,,11
42,Cereme,Tephra,5.0,90,5.0,,,13581139.0,3369.0,1489.0,,,11
43,Cereme,Tephra,5.0,90,50.0,,,2188797.0,836.0,343.0,,,11
44,Cereme,Tephra,5.0,90,100.0,,,1044136.0,480.0,189.0,,,11
0,Cereme,Tephra,3.0,10,,,,,,,4259789.9,0.29,12
1,Cereme,Tephra,3.0,10,1.0,,,1580359.0,585.0,256.0,,,12
2,Cereme,Tephra,3.0,10,5.0,,,358594.0,150.0,84.0,,,12
3,Cereme,Tephra,3.0,10,50.0,,,6050.0,10.0,4.0,,,12
4,Cereme,Tephra,3.0,10,100.0,,,1358.0,3.0,1.0,,,12
5,Cereme,Tephra,3.0,50,,,,,,,2493393.0,0.22,12
6,Cereme,Tephra,3.0,50,1.0,,,905142.0,391.0,154.0,,,12
7,Cereme,Tephra,3.0,50,5.0,,,125519.0,96.0,40.0,,,12
8,Cereme,Tephra,3.0,50,50.0,,,3720.0,8.0,3.0,,,12
9,Cereme,Tephra,3.0,50,100.0,,,748.0,2.0,1.0,,,12
10,Cereme,Tephra,3.0,90,,,,,,,1430156.7000000004,0.17,12
11,Cereme,Tephra,3.0,90,1.0,,,356261.0,227.0,86.0,,,12
12,Cereme,Tephra,3.0,90,5.0,,,43106.0,36.0,20.0,,,12
13,Cereme,Tephra,3.0,90,50.0,,,1267.0,3.0,1.0,,,12
14,Cereme,Tephra,3.0,90,100.0,,,69.0,0.0,0.0,,,12
15,Cereme,Tephra,4.0,10,,,,,,,101348555.9,48.37,12
16,Cereme,Tephra,4.0,10,1.0,,,14632414.0,3629.0,1644.0,,,12
17,Cereme,Tephra,4.0,10,5.0,,,6191521.0,1888.0,824.0,,,12
18,Cereme,Tephra,4.0,10,50.0,,,1050213.0,449.0,174.0,,,12
19,Cereme,Tephra,4.0,10,100.0,,,562802.0,278.0,103.0,,,12
20,Cereme,Tephra,4.0,50,,,,,,,67587776.1,27.64,12
21,Cereme,Tephra,4.0,50,1.0,,,10685388.0,2784.0,1246.0,,,12
22,Cereme,Tephra,4.0,50,5.0,,,3670058.0,1327.0,513.0,,,12
23,Cereme,Tephra,4.0,50,50.0,,,619676.0,311.0,105.0,,,12
24,Cereme,Tephra,4.0,50,100.0,,,280257.0,186.0,55.0,,,12
25,Cereme,Tephra,4.0,90,,,,,,,30554978.9,16.07,12
26,Cereme,Tephra,4.0,90,1.0,,,5730057.0,1983.0,736.0,,,12
27,Cereme,Tephra,4.0,90,5.0,,,2167813.0,878.0,309.0,,,12
28,Cereme,Tephra,4.0,90,50.0,,,317848.0,208.0,63.0,,,12
29,Cereme,Tephra,4.0,90,100.0,,,150484.0,125.0,34.0,,,12
30,Cereme,Tephra,5.0,10,,,,,,,962343782.0,3322.72,12
31,Cereme,Tephra,5.0,10,1.0,,,62136714.0,13186.0,6368.0,,,12
32,Cereme,Tephra,5.0,10,5.0,,,34202486.0,8765.0,3692.0,,,12
33,Cereme,Tephra,5.0,10,50.0,,,12966921.0,2855.0,1481.0,,,12
34,Cereme,Tephra,5.0,10,100.0,,,9348394.0,1864.0,1054.0,,,12
35,Cereme,Tephra,5.0,50,,,,,,,619314679.1000001,1758.73,12
36,Cereme,Tephra,5.0,50,1.0,,,57117757.0,11484.0,5830.0,,,12
37,Cereme,Tephra,5.0,50,5.0,,,23225898.0,6567.0,2476.0,,,12
38,Cereme,Tephra,5.0,50,50.0,,,9193814.0,1954.0,1022.0,,,12
39,Cereme,Tephra,5.0,50,100.0,,,4497555.0,1315.0,592.0,,,12
40,Cereme,Tephra,5.0,90,,,,,,,393370166.3000002,505.91,12
41,Cereme,Tephra,5.0,90,1.0,,,44001883.0,9275.0,4726.0,,,12
42,Cereme,Tephra,5.0,90,5.0,,,16687954.0,4640.0,1823.0,,,12
43,Cereme,Tephra,5.0,90,50.0,,,3731204.0,1245.0,464.0,,,12
44,Cereme,Tephra,5.0,90,100.0,,,1957256.0,783.0,253.0,,,12
0,Dieng_Volcanic_Complex,Tephra,3.0,10,,,,,,,14488520.5,8.92,0
1,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,1487893.0,382.0,191.0,,,0
2,Dieng_Volcanic_Complex,Tephra,3.0,10,5.0,,,438465.0,116.0,54.0,,,0
3,Dieng_Volcanic_Complex,Tephra,3.0,10,50.0,,,218219.0,36.0,15.0,,,0
4,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,104869.0,21.0,8.0,,,0
5,Dieng_Volcanic_Complex,Tephra,3.0,50,,,,,,,5417572.7,4.1,0
6,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,463027.0,92.0,62.0,,,0
7,Dieng_Volcanic_Complex,Tephra,3.0,50,5.0,,,234937.0,47.0,29.0,,,0
8,Dieng_Volcanic_Complex,Tephra,3.0,50,50.0,,,74900.0,20.0,8.0,,,0
9,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,29226.0,11.0,3.0,,,0
10,Dieng_Volcanic_Complex,Tephra,3.0,90,,,,,,,1992195.5,0.92,0
11,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,200315.0,41.0,25.0,,,0
12,Dieng_Volcanic_Complex,Tephra,3.0,90,5.0,,,149491.0,30.0,13.0,,,0
13,Dieng_Volcanic_Complex,Tephra,3.0,90,50.0,,,30702.0,10.0,2.0,,,0
14,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,12090.0,5.0,1.0,,,0
15,Dieng_Volcanic_Complex,Tephra,4.0,10,,,,,,,105663312.8,336.43,0
16,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,10556021.0,3370.0,1278.0,,,0
17,Dieng_Volcanic_Complex,Tephra,4.0,10,5.0,,,4817051.0,1387.0,612.0,,,0
18,Dieng_Volcanic_Complex,Tephra,4.0,10,50.0,,,1064085.0,230.0,130.0,,,0
19,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,687662.0,133.0,85.0,,,0
20,Dieng_Volcanic_Complex,Tephra,4.0,50,,,,,,,50104455.8,106.07,0
21,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,5931081.0,1689.0,689.0,,,0
22,Dieng_Volcanic_Complex,Tephra,4.0,50,5.0,,,2312344.0,492.0,227.0,,,0
23,Dieng_Volcanic_Complex,Tephra,4.0,50,50.0,,,506116.0,87.0,65.0,,,0
24,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,255992.0,49.0,35.0,,,0
25,Dieng_Volcanic_Complex,Tephra,4.0,90,,,,,,,21635281.5,20.74,0
26,Dieng_Volcanic_Complex,Tephra,4.0,90,1.0,,,2323308.0,556.0,237.0,,,0
27,Dieng_Volcanic_Complex,Tephra,4.0,90,5.0,,,620190.0,134.0,93.0,,,0
28,Dieng_Volcanic_Complex,Tephra,4.0,90,50.0,,,141025.0,35.0,25.0,,,0
29,Dieng_Volcanic_Complex,Tephra,4.0,90,100.0,,,87143.0,26.0,17.0,,,0
30,Dieng_Volcanic_Complex,Tephra,5.0,10,,,,,,,624943325.0,3593.94,0
31,Dieng_Volcanic_Complex,Tephra,5.0,10,1.0,,,59433718.0,18387.0,7225.0,,,0
32,Dieng_Volcanic_Complex,Tephra,5.0,10,5.0,,,26904620.0,7509.0,3209.0,,,0
33,Dieng_Volcanic_Complex,Tephra,5.0,10,50.0,,,8311264.0,2667.0,988.0,,,0
34,Dieng_Volcanic_Complex,Tephra,5.0,10,100.0,,,4855914.0,1447.0,604.0,,,0
35,Dieng_Volcanic_Complex,Tephra,5.0,50,,,,,,,315461455.90000004,1439.62,0
36,Dieng_Volcanic_Complex,Tephra,5.0,50,1.0,,,35388089.0,9736.0,3894.0,,,0
37,Dieng_Volcanic_Complex,Tephra,5.0,50,5.0,,,16408966.0,5307.0,1782.0,,,0
38,Dieng_Volcanic_Complex,Tephra,5.0,50,50.0,,,4020588.0,1077.0,477.0,,,0
39,Dieng_Volcanic_Complex,Tephra,5.0,50,100.0,,,2500202.0,559.0,250.0,,,0
40,Dieng_Volcanic_Complex,Tephra,5.0,90,,,,,,,136488318.10000002,492.05,0
41,Dieng_Volcanic_Complex,Tephra,5.0,90,1.0,,,18450642.0,5558.0,1999.0,,,0
42,Dieng_Volcanic_Complex,Tephra,5.0,90,5.0,,,8841375.0,2973.0,993.0,,,0
43,Dieng_Volcanic_Complex,Tephra,5.0,90,50.0,,,1751638.0,349.0,158.0,,,0
44,Dieng_Volcanic_Complex,Tephra,5.0,90,100.0,,,636097.0,152.0,96.0,,,0
45,Dieng_Volcanic_Complex,BAF,,10,,300.0,9800000.0,502.0,1.0,0.0,117344.0,,0
46,Dieng_Volcanic_Complex,BAF,,50,,300.0,9800000.0,434.0,1.0,0.0,115591.0,,0
